date,bar_sell,ring_sell,diff_vnd,diff_pct,year
2021-11-16,61800000,54050000,7750000,14.338575393154487,2021
2021-11-17,61800000,53800000,8000000,14.869888475836431,2021
2021-11-18,61750000,53900000,7850000,14.56400742115028,2021
2021-11-19,60800000,53800000,7000000,13.011152416356877,2021
2021-11-20,60500000,53450000,7050000,13.189897100093544,2021
2021-11-22,60000000,53250000,6750000,12.676056338028168,2021
2021-11-23,60050000,52550000,7500000,14.2721217887726,2021
2021-11-24,60100000,52250000,7850000,15.023923444976075,2021
2021-11-25,60150000,52200000,7950000,15.229885057471265,2021
2021-11-27,60850000,52450000,8400000,16.015252621544327,2021
2021-11-29,60650000,52450000,8200000,15.63393708293613,2021
2021-11-30,60700000,52350000,8350000,15.950334288443171,2021
2021-12-01,60650000,52150000,8500000,16.29913710450623,2021
2021-12-02,60700000,52000000,8700000,16.73076923076923,2021
2021-12-03,60850000,52000000,8850000,17.01923076923077,2021
2021-12-04,61100000,52000000,9100000,17.5,2021
2021-12-06,61500000,52250000,9250000,17.703349282296653,2021
2021-12-07,61350000,52300000,9050000,17.304015296367112,2021
2021-12-08,61400000,52400000,9000000,17.17557251908397,2021
2021-12-09,61250000,52350000,8900000,17.00095510983763,2021
2021-12-10,61250000,52200000,9050000,17.337164750957854,2021
2021-12-11,61400000,52250000,9150000,17.51196172248804,2021
2021-12-13,61550000,52400000,9150000,17.4618320610687,2021
2021-12-14,61600000,52450000,9150000,17.44518589132507,2021
2021-12-15,61400000,52350000,9050000,17.28748806112703,2021
2021-12-16,61550000,52550000,9000000,17.126546146527115,2021
2021-12-17,61750000,52850000,8900000,16.840113528855248,2021
2021-12-18,61600000,52700000,8900000,16.888045540796963,2021
2021-12-20,61700000,52850000,8850000,16.74550614947966,2021
2021-12-21,61550000,52800000,8750000,16.571969696969695,2021
2021-12-22,61550000,52650000,8900000,16.904083570750235,2021
2021-12-23,61650000,52850000,8800000,16.65089877010407,2021
2021-12-25,61650000,52850000,8800000,16.65089877010407,2021
2021-12-28,61500000,52900000,8600000,16.257088846880908,2021
2021-12-29,61300000,52600000,8700000,16.53992395437262,2021
2021-12-30,61300000,52700000,8600000,16.318785578747626,2021
2021-12-31,61650000,52950000,8700000,16.43059490084986,2021
2022-01-03,61600000,53100000,8500000,16.0075329566855,2022
2022-01-04,61600000,52900000,8700000,16.446124763705104,2022
2022-01-05,61700000,53050000,8650000,16.305372290292176,2022
2022-01-06,61450000,52750000,8700000,16.492890995260666,2022
2022-01-07,61600000,52700000,8900000,16.888045540796963,2022
2022-01-08,61750000,52800000,8950000,16.950757575757574,2022
2022-01-10,61500000,52800000,8700000,16.477272727272727,2022
2022-01-11,61650000,53000000,8650000,16.32075471698113,2022
2022-01-13,61700000,53200000,8500000,15.977443609022558,2022
2022-01-14,61700000,53250000,8450000,15.868544600938966,2022
2022-01-15,61700000,53200000,8500000,15.977443609022558,2022
2022-01-17,61700000,53250000,8450000,15.868544600938966,2022
2022-01-18,61700000,53200000,8500000,15.977443609022558,2022
2022-01-19,61750000,53200000,8550000,16.071428571428573,2022
2022-01-20,61700000,53500000,8200000,15.327102803738319,2022
2022-01-21,61750000,53400000,8350000,15.636704119850187,2022
2022-01-22,61930000,53500000,8430000,15.757009345794392,2022
2022-01-24,62100000,54050000,8050000,14.893617021276595,2022
2022-01-25,62550000,54350000,8200000,15.087396504139836,2022
2022-01-26,62600000,54200000,8400000,15.498154981549817,2022
2022-01-27,62550000,53700000,8850000,16.480446927374302,2022
2022-01-28,62500000,53550000,8950000,16.713352007469652,2022
2022-02-07,63450000,54700000,8750000,15.996343692870202,2022
2022-02-08,62500000,54450000,8050000,14.784205693296604,2022
2022-02-09,62150000,54300000,7850000,14.456721915285451,2022
2022-02-10,62650000,54200000,8450000,15.59040590405904,2022
2022-02-11,62350000,53600000,8750000,16.324626865671643,2022
2022-02-12,62700000,54000000,8700000,16.11111111111111,2022
2022-02-14,62950000,54150000,8800000,16.251154201292707,2022
2022-02-15,62950000,54250000,8700000,16.036866359447004,2022
2022-02-16,62900000,54150000,8750000,16.15881809787627,2022
2022-02-17,63150000,54450000,8700000,15.977961432506888,2022
2022-02-22,63600000,54800000,8800000,16.05839416058394,2022
2022-02-23,63900000,54700000,9200000,16.819012797074954,2022
2022-02-24,65650000,55500000,10150000,18.28828828828829,2022
2022-02-25,65800000,55350000,10450000,18.87985546522132,2022
2022-02-26,65750000,55150000,10600000,19.220308250226655,2022
2022-02-28,65950000,55200000,10750000,19.47463768115942,2022
2022-03-01,66000000,55350000,10650000,19.241192411924118,2022
2022-03-02,67400000,55650000,11750000,21.114106019766396,2022
2022-03-03,67350000,55500000,11850000,21.35135135135135,2022
2022-03-04,67700000,55750000,11950000,21.434977578475337,2022
2022-03-05,69000000,56250000,12750000,22.666666666666664,2022
2022-03-07,73500000,57050000,16450000,28.834355828220858,2022
2022-03-08,72000000,57200000,14800000,25.874125874125873,2022
2022-03-09,72650000,57500000,15150000,26.347826086956523,2022
2022-03-10,69600000,56750000,12850000,22.643171806167402,2022
2022-03-11,70200000,56850000,13350000,23.482849604221638,2022
2022-03-12,69800000,57150000,12650000,22.134733158355203,2022
2022-03-14,69600000,56500000,13100000,23.1858407079646,2022
2022-03-15,68700000,56050000,12650000,22.56913470115968,2022
2022-03-16,68200000,55900000,12300000,22.003577817531305,2022
2022-03-17,68700000,56200000,12500000,22.24199288256228,2022
2022-03-18,69100000,56100000,13000000,23.1729055258467,2022
2022-03-19,68900000,55950000,12950000,23.14566577301162,2022
2022-03-21,68550000,56000000,12550000,22.41071428571429,2022
2022-03-24,68900000,56150000,12750000,22.707034728406057,2022
2022-03-25,69250000,56250000,13000000,23.11111111111111,2022
2022-03-26,69450000,56300000,13150000,23.357015985790408,2022
2022-03-28,69300000,56150000,13150000,23.419412288512913,2022
2022-03-29,69100000,55800000,13300000,23.835125448028673,2022
2022-03-30,68900000,55800000,13100000,23.476702508960575,2022
2022-04-01,69100000,55850000,13250000,23.724261414503133,2022
2022-04-02,69050000,55750000,13300000,23.856502242152466,2022
2022-04-04,69000000,55750000,13250000,23.766816143497756,2022
2022-04-05,68850000,55650000,13200000,23.71967654986523,2022
2022-04-06,68800000,55550000,13250000,23.85238523852385,2022
2022-04-07,68850000,55550000,13300000,23.94239423942394,2022
2022-04-08,69050000,55700000,13350000,23.967684021543985,2022
2022-04-09,69450000,56000000,13450000,24.017857142857142,2022
2022-04-12,69550000,56400000,13150000,23.31560283687943,2022
2022-04-13,69800000,56800000,13000000,22.887323943661972,2022
2022-04-14,69550000,56750000,12800000,22.555066079295155,2022
2022-04-15,69700000,56800000,12900000,22.711267605633804,2022
2022-04-16,69850000,56850000,13000000,22.867194371152156,2022
2022-04-18,71000000,57450000,13550000,23.585726718885986,2022
2022-04-19,70900000,57250000,13650000,23.842794759825328,2022
2022-04-21,70400000,56650000,13750000,24.271844660194176,2022
2022-04-22,70500000,56650000,13850000,24.44836716681377,2022
2022-04-23,70350000,56500000,13850000,24.513274336283185,2022
2022-04-25,70250000,56200000,14050000,25.0,2022
2022-04-26,70150000,56000000,14150000,25.267857142857142,2022
2022-04-27,70050000,55850000,14200000,25.425246195165624,2022
2022-04-28,69950000,55550000,14400000,25.922592259225922,2022
2022-05-05,70350000,55750000,14600000,26.188340807174885,2022
2022-05-06,70450000,55650000,14800000,26.5947888589398,2022
2022-05-07,70450000,55650000,14800000,26.5947888589398,2022
2022-05-09,70300000,55600000,14700000,26.43884892086331,2022
2022-05-10,70150000,55600000,14550000,26.169064748201436,2022
2022-05-11,70200000,55550000,14650000,26.37263726372637,2022
2022-05-12,70300000,55600000,14700000,26.43884892086331,2022
2022-05-13,70050000,55350000,14700000,26.558265582655828,2022
2022-05-20,69800000,55100000,14700000,26.678765880217785,2022
2022-05-21,69850000,55200000,14650000,26.53985507246377,2022
2022-05-23,69950000,55400000,14550000,26.263537906137184,2022
2022-05-24,69900000,55300000,14600000,26.40144665461121,2022
2022-05-25,69100000,55200000,13900000,25.181159420289855,2022
2022-05-26,69300000,55100000,14200000,25.771324863883848,2022
2022-05-27,69550000,55200000,14350000,25.996376811594203,2022
2022-05-28,69500000,55150000,14350000,26.019945602901178,2022
2022-05-30,69300000,55150000,14150000,25.657298277425205,2022
2022-05-31,69300000,55100000,14200000,25.771324863883848,2022
2022-06-01,69300000,54750000,14550000,26.575342465753426,2022
2022-06-02,69450000,54850000,14600000,26.618049225159524,2022
2022-06-08,69600000,54800000,14800000,27.00729927007299,2022
2022-06-09,69700000,54850000,14850000,27.07383773928897,2022
2022-06-10,69450000,54800000,14650000,26.733576642335766,2022
2022-06-11,69650000,55100000,14550000,26.406533575317603,2022
2022-06-13,68650000,55000000,13650000,24.818181818181817,2022
2022-06-14,68400000,54700000,13700000,25.045703839122485,2022
2022-06-15,68450000,54650000,13800000,25.251601097895698,2022
2022-06-16,68450000,54800000,13650000,24.90875912408759,2022
2022-06-21,68450000,54850000,13600000,24.79489516864175,2022
2022-06-24,68600000,54650000,13950000,25.52607502287283,2022
2022-06-25,68650000,54650000,14000000,25.61756633119854,2022
2022-06-27,68600000,54750000,13850000,25.296803652968038,2022
2022-06-28,68750000,54650000,14100000,25.800548947849954,2022
2022-06-29,68900000,54500000,14400000,26.422018348623855,2022
2022-06-30,68900000,54400000,14500000,26.65441176470588,2022
2022-07-01,68750000,54200000,14550000,26.845018450184504,2022
2022-07-02,68800000,54200000,14600000,26.937269372693727,2022
2022-07-04,68700000,54000000,14700000,27.22222222222222,2022
2022-07-05,68800000,54000000,14800000,27.40740740740741,2022
2022-07-06,68450000,53450000,15000000,28.06361085126286,2022
2022-07-07,68450000,52900000,15550000,29.39508506616257,2022
2022-07-08,68600000,52800000,15800000,29.924242424242426,2022
2022-07-09,68550000,52800000,15750000,29.829545454545453,2022
2022-07-11,68500000,52800000,15700000,29.734848484848484,2022
2022-07-16,67950000,53000000,14950000,28.20754716981132,2022
2022-07-18,64500000,53100000,11400000,21.468926553672315,2022
2022-07-19,64000000,52650000,11350000,21.557454890788225,2022
2022-07-21,65200000,52350000,12850000,24.54632282712512,2022
2022-07-22,66400000,52750000,13650000,25.876777251184834,2022
2022-07-23,66200000,52800000,13400000,25.37878787878788,2022
2022-07-25,66500000,52850000,13650000,25.82781456953642,2022
2022-07-26,66000000,52750000,13250000,25.118483412322274,2022
2022-07-27,66100000,52750000,13350000,25.308056872037916,2022
2022-07-28,66000000,52850000,13150000,24.88174077578051,2022
2022-07-29,66700000,53100000,13600000,25.6120527306968,2022
2022-07-30,67100000,53200000,13900000,26.127819548872182,2022
2022-08-01,67600000,53400000,14200000,26.591760299625467,2022
2022-08-04,67400000,53500000,13900000,25.981308411214954,2022
2022-08-05,67600000,53650000,13950000,26.001863932898416,2022
2022-08-06,67300000,53450000,13850000,25.91206735266604,2022
2022-08-08,67300000,53250000,14050000,26.384976525821596,2022
2022-08-09,67200000,53250000,13950000,26.197183098591548,2022
2022-08-10,67000000,53250000,13750000,25.821596244131456,2022
2022-08-11,67200000,53450000,13750000,25.724976613657624,2022
2022-08-12,67300000,53500000,13800000,25.794392523364486,2022
2022-08-13,67600000,53650000,13950000,26.001863932898416,2022
2022-08-15,67100000,53400000,13700000,25.65543071161049,2022
2022-08-16,67000000,53200000,13800000,25.93984962406015,2022
2022-08-17,67200000,53150000,14050000,26.434619002822203,2022
2022-08-26,66900000,52650000,14250000,27.065527065527068,2022
2022-08-27,66800000,52450000,14350000,27.359389895138225,2022
2022-08-29,66550000,52200000,14350000,27.490421455938694,2022
2022-08-30,66700000,52300000,14400000,27.533460803059274,2022
2022-08-31,66650000,51950000,14700000,28.296438883541867,2022
2022-09-03,66700000,51900000,14800000,28.516377649325626,2022
2022-09-05,66700000,52000000,14700000,28.26923076923077,2022
2022-09-06,66800000,51950000,14850000,28.585178055822908,2022
2022-09-07,66800000,51750000,15050000,29.082125603864732,2022
2022-09-08,66950000,51950000,15000000,28.873917228103945,2022
2022-09-09,67000000,52050000,14950000,28.7223823246878,2022
2022-09-10,66950000,51950000,15000000,28.873917228103945,2022
2022-09-12,67000000,52050000,14950000,28.7223823246878,2022
2022-09-13,67050000,52000000,15050000,28.942307692307693,2022
2022-09-14,66850000,51600000,15250000,29.554263565891475,2022
2022-09-18,66850000,51300000,15550000,30.31189083820663,2022
2022-09-22,66600000,51350000,15250000,29.698149951314505,2022
2022-09-23,66600000,51350000,15250000,29.698149951314505,2022
2022-09-24,66600000,51250000,15350000,29.95121951219512,2022
2022-09-26,66400000,51200000,15200000,29.6875,2022
2022-09-27,65600000,51050000,14550000,28.50146914789422,2022
2022-09-28,65200000,51150000,14050000,27.468230694037143,2022
2022-09-29,65550000,51650000,13900000,26.91190706679574,2022
2022-09-30,65900000,52450000,13450000,25.643469971401334,2022
2022-10-05,66400000,53400000,13000000,24.344569288389515,2022
2022-10-06,65700000,53250000,12450000,23.380281690140844,2022
2022-10-07,65900000,53250000,12650000,23.75586854460094,2022
2022-10-08,66500000,53250000,13250000,24.88262910798122,2022
2022-10-10,67200000,52650000,14550000,27.635327635327634,2022
2022-10-11,66900000,52600000,14300000,27.186311787072242,2022
2022-10-13,67000000,52750000,14250000,27.014218009478675,2022
2022-10-14,67200000,52750000,14450000,27.393364928909953,2022
2022-10-15,66900000,52600000,14300000,27.186311787072242,2022
2022-10-17,67000000,52750000,14250000,27.014218009478675,2022
2022-10-18,67100000,52900000,14200000,26.84310018903592,2022
2022-10-19,67000000,52950000,14050000,26.534466477809254,2022
2022-10-20,67200000,52850000,14350000,27.1523178807947,2022
2022-10-21,67300000,52900000,14400000,27.22117202268431,2022
2022-10-22,67500000,53400000,14100000,26.40449438202247,2022
2022-10-24,67300000,53300000,14000000,26.26641651031895,2022
2022-10-25,67200000,53250000,13950000,26.197183098591548,2022
2022-11-07,67300000,53150000,14150000,26.62276575729069,2022
2022-11-08,67200000,53050000,14150000,26.672950047125354,2022
2022-11-09,67500000,53350000,14150000,26.522961574507963,2022
2022-11-10,67300000,53300000,14000000,26.26641651031895,2022
2022-11-11,67600000,54400000,13200000,24.264705882352942,2022
2022-11-12,67600000,54600000,13000000,23.809523809523807,2022
2022-11-14,67500000,54650000,12850000,23.513266239707228,2022
2022-11-15,67700000,54800000,12900000,23.54014598540146,2022
2022-11-16,67700000,54750000,12950000,23.652968036529682,2022
2022-11-17,67700000,54550000,13150000,24.106324472960587,2022
2022-11-18,67600000,54500000,13100000,24.036697247706424,2022
2022-11-19,67600000,54200000,13400000,24.723247232472325,2022
2022-11-21,67500000,54000000,13500000,25.0,2022
2022-11-22,67500000,54000000,13500000,25.0,2022
2022-11-23,67500000,53850000,13650000,25.348189415041784,2022
2022-11-24,67600000,54150000,13450000,24.838411819021236,2022
2022-12-01,67150000,54300000,12850000,23.664825046040516,2022
2022-12-02,67000000,54350000,12650000,23.275068997240112,2022
2022-12-03,66950000,54300000,12650000,23.296500920810313,2022
2022-12-05,67050000,54250000,12800000,23.59447004608295,2022
2022-12-06,67150000,53950000,13200000,24.467099165894346,2022
2022-12-07,66900000,53850000,13050000,24.233983286908078,2022
2022-12-08,67150000,53950000,13200000,24.467099165894346,2022
2022-12-09,67100000,54100000,13000000,24.029574861367838,2022
2022-12-10,67250000,54200000,13050000,24.077490774907748,2022
2022-12-15,66800000,53900000,12900000,23.933209647495364,2022
2022-12-16,66900000,53650000,13250000,24.697110904007456,2022
2022-12-17,67000000,53900000,13100000,24.304267161410017,2022
2022-12-19,67000000,53950000,13050000,24.18906394810009,2022
2022-12-20,67200000,54000000,13200000,24.444444444444443,2022
2022-12-21,66800000,54100000,12700000,23.475046210720887,2022
2022-12-22,66900000,54200000,12700000,23.43173431734317,2022
2022-12-23,66900000,53950000,12950000,24.003707136237256,2022
2022-12-24,66950000,53900000,13050000,24.211502782931355,2022
2022-12-26,66900000,53850000,13050000,24.233983286908078,2022
2022-12-27,66600000,53950000,12650000,23.44763670064875,2022
2022-12-28,66700000,53800000,12900000,23.977695167286246,2022
2022-12-29,66700000,53800000,12900000,23.977695167286246,2022
2022-12-30,66700000,53900000,12800000,23.747680890538035,2022
2023-01-06,67100000,54300000,12800000,23.572744014732965,2023
2023-01-07,67250000,54550000,12700000,23.281393217231898,2023
2023-01-09,66800000,54650000,12150000,22.2323879231473,2023
2023-01-10,66900000,54500000,12400000,22.752293577981654,2023
2023-01-11,66950000,54600000,12350000,22.61904761904762,2023
2023-01-12,67000000,54550000,12450000,22.823098075160402,2023
2023-01-13,67300000,54750000,12550000,22.922374429223744,2023
2023-01-14,67400000,55050000,12350000,22.434150772025433,2023
2023-01-16,67200000,55300000,11900000,21.518987341772153,2023
2023-01-17,67300000,55600000,11700000,21.043165467625897,2023
2023-01-30,67700000,55700000,12000000,21.543985637342907,2023
2023-01-31,67600000,55500000,12100000,21.8018018018018,2023
2023-02-01,67400000,55300000,12100000,21.880650994575046,2023
2023-02-02,67800000,55500000,12300000,22.162162162162165,2023
2023-02-03,67500000,55200000,12300000,22.282608695652172,2023
2023-02-04,67400000,54550000,12850000,23.556370302474793,2023
2023-02-06,67200000,54900000,12300000,22.404371584699454,2023
2023-02-07,67350000,54900000,12450000,22.6775956284153,2023
2023-02-08,67500000,54850000,12650000,23.062898814949865,2023
2023-02-09,67350000,54950000,12400000,22.56596906278435,2023
2023-02-10,67300000,54750000,12550000,22.922374429223744,2023
2023-02-11,67400000,54800000,12600000,22.99270072992701,2023
2023-02-13,67250000,54750000,12500000,22.831050228310502,2023
2023-02-14,67400000,54700000,12700000,23.217550274223033,2023
2023-02-15,67300000,54400000,12900000,23.713235294117645,2023
2023-02-22,67100000,54350000,12750000,23.459061637534496,2023
2023-02-23,67000000,54250000,12750000,23.502304147465438,2023
2023-02-24,67000000,54200000,12800000,23.616236162361623,2023
2023-02-25,66900000,53950000,12950000,24.003707136237256,2023
2023-02-27,66750000,54000000,12750000,23.61111111111111,2023
2023-02-28,66800000,53950000,12850000,23.81835032437442,2023
2023-03-01,66950000,54050000,12900000,23.866790009250693,2023
2023-03-02,66850000,54050000,12800000,23.681776133209993,2023
2023-03-03,66800000,54150000,12650000,23.361034164358262,2023
2023-03-04,66900000,54350000,12550000,23.091076356945724,2023
2023-03-06,66850000,54350000,12500000,22.999080036798528,2023
2023-03-07,66700000,54200000,12500000,23.062730627306273,2023
2023-03-08,66550000,53950000,12600000,23.35495829471733,2023
2023-03-09,66550000,54200000,12350000,22.785977859778598,2023
2023-03-10,66550000,54400000,12150000,22.334558823529413,2023
2023-03-11,66800000,54800000,12000000,21.897810218978105,2023
2023-03-13,66950000,55050000,11900000,21.61671207992734,2023
2023-03-15,66950000,54750000,12200000,22.28310502283105,2023
2023-03-17,67150000,55200000,11950000,21.64855072463768,2023
2023-03-18,67500000,56150000,11350000,20.21371326803206,2023
2023-03-20,67600000,55900000,11700000,20.930232558139537,2023
2023-03-21,67300000,55800000,11500000,20.60931899641577,2023
2023-03-22,67150000,55500000,11650000,20.99099099099099,2023
2023-03-23,67250000,55900000,11350000,20.304114490161002,2023
2023-03-24,67350000,55950000,11400000,20.37533512064343,2023
2023-03-25,67300000,55850000,11450000,20.501342882721577,2023
2023-03-27,67350000,55850000,11500000,20.590868397493285,2023
2023-03-28,67300000,55800000,11500000,20.60931899641577,2023
2023-04-04,67050000,56100000,10950000,19.518716577540108,2023
2023-04-05,67150000,56600000,10550000,18.639575971731446,2023
2023-04-06,67100000,56500000,10600000,18.761061946902654,2023
2023-04-07,67050000,56500000,10550000,18.672566371681416,2023
2023-04-08,67100000,56550000,10550000,18.65605658709107,2023
2023-04-10,67050000,56450000,10600000,18.777679362267495,2023
2023-04-11,67000000,56500000,10500000,18.58407079646018,2023
2023-04-12,67000000,56600000,10400000,18.374558303886925,2023
2023-04-13,67100000,56950000,10150000,17.822651448639157,2023
2023-04-14,67100000,57000000,10100000,17.719298245614034,2023
2023-04-15,67000000,56550000,10450000,18.47922192749779,2023
2023-04-17,67200000,56650000,10550000,18.623124448367168,2023
2023-04-18,67100000,56800000,10300000,18.133802816901408,2023
2023-04-19,66950000,56650000,10300000,18.181818181818183,2023
2023-04-20,67000000,56800000,10200000,17.95774647887324,2023
2023-04-21,66950000,56750000,10200000,17.973568281938327,2023
2023-05-05,67100000,57450000,9650000,16.79721496953873,2023
2023-05-06,67050000,57200000,9850000,17.22027972027972,2023
2023-05-08,67100000,57300000,9800000,17.10296684118674,2023
2023-05-09,67200000,57450000,9750000,16.971279373368144,2023
2023-05-10,67100000,57450000,9650000,16.79721496953873,2023
2023-05-11,67250000,57450000,9800000,17.058311575282854,2023
2023-05-12,67150000,57350000,9800000,17.08805579773322,2023
2023-05-13,67250000,57350000,9900000,17.26242371403662,2023
2023-05-15,67250000,57550000,9700000,16.85490877497828,2023
2023-05-16,67150000,57450000,9700000,16.88424717145344,2023
2023-05-17,67100000,57150000,9950000,17.410323709536307,2023
2023-05-18,67150000,57000000,10150000,17.80701754385965,2023
2023-05-19,67250000,56850000,10400000,18.293755496921722,2023
2023-05-20,67400000,57000000,10400000,18.24561403508772,2023
2023-05-22,67200000,57000000,10200000,17.894736842105264,2023
2023-06-03,67050000,56500000,10550000,18.672566371681416,2023
2023-06-05,67150000,56400000,10750000,19.060283687943265,2023
2023-06-06,67000000,56450000,10550000,18.689105403011514,2023
2023-06-07,67050000,56500000,10550000,18.672566371681416,2023
2023-06-08,67000000,56400000,10600000,18.79432624113475,2023
2023-06-09,67100000,56550000,10550000,18.65605658709107,2023
2023-06-10,67150000,56500000,10650000,18.849557522123895,2023
2023-06-12,67100000,56600000,10500000,18.551236749116608,2023
2023-06-13,67100000,56550000,10550000,18.65605658709107,2023
2023-06-14,67150000,56550000,10600000,18.74447391688771,2023
2023-06-15,67150000,56400000,10750000,19.060283687943265,2023
2023-06-16,67150000,56650000,10500000,18.53486319505737,2023
2023-06-17,67100000,56550000,10550000,18.65605658709107,2023
2023-06-19,67050000,56600000,10450000,18.462897526501767,2023
2023-06-20,67100000,56550000,10550000,18.65605658709107,2023
2023-06-21,67000000,56400000,10600000,18.79432624113475,2023
2023-06-22,67000000,56450000,10550000,18.689105403011514,2023
2023-07-05,66950000,56150000,10800000,19.23419412288513,2023
2023-07-06,67050000,56050000,11000000,19.625334522747547,2023
2023-07-07,67050000,56100000,10950000,19.518716577540108,2023
2023-07-08,67150000,56200000,10950000,19.483985765124558,2023
2023-07-10,67100000,56300000,10800000,19.182948490230906,2023
2023-07-11,67200000,56500000,10700000,18.938053097345133,2023
2023-07-12,67200000,56600000,10600000,18.727915194346288,2023
2023-07-13,67350000,56950000,10400000,18.26163301141352,2023
2023-07-14,67250000,56850000,10400000,18.293755496921722,2023
2023-07-15,67200000,56800000,10400000,18.30985915492958,2023
2023-07-17,67200000,56700000,10500000,18.51851851851852,2023
2023-07-18,67200000,56850000,10350000,18.20580474934037,2023
2023-07-19,67200000,56950000,10250000,17.998244073748904,2023
2023-07-20,67200000,57100000,10100000,17.68826619964974,2023
2023-07-21,67050000,56900000,10150000,17.83831282952548,2023
2023-07-22,67100000,56850000,10250000,18.02990325417766,2023
2023-07-24,67200000,57000000,10200000,17.894736842105264,2023
2023-07-25,67250000,57000000,10250000,17.982456140350877,2023
2023-08-01,67350000,57050000,10300000,18.054338299737072,2023
2023-08-02,67200000,56950000,10250000,17.998244073748904,2023
2023-08-03,67200000,56900000,10300000,18.101933216168717,2023
2023-08-04,67200000,56900000,10300000,18.101933216168717,2023
2023-08-05,67300000,57050000,10250000,17.96669588080631,2023
2023-08-07,67400000,57000000,10400000,18.24561403508772,2023
2023-08-08,67300000,57000000,10300000,18.070175438596493,2023
2023-08-09,67250000,56950000,10300000,18.086040386303775,2023
2023-08-10,67300000,56850000,10450000,18.38170624450308,2023
2023-08-11,67500000,56850000,10650000,18.733509234828496,2023
2023-08-12,67500000,56800000,10700000,18.838028169014084,2023
2023-08-14,67500000,56850000,10650000,18.733509234828496,2023
2023-08-15,67600000,56700000,10900000,19.223985890652557,2023
2023-08-16,67550000,56800000,10750000,18.926056338028168,2023
2023-08-17,67600000,56750000,10850000,19.11894273127753,2023
2023-08-28,68100000,56900000,11200000,19.68365553602812,2023
2023-08-29,68150000,56950000,11200000,19.666374012291485,2023
2023-08-30,68100000,57050000,11050000,19.36897458369851,2023
2023-08-31,68250000,57250000,11000000,19.213973799126638,2023
2023-09-01,68250000,57250000,11000000,19.213973799126638,2023
2023-09-05,68350000,57150000,11200000,19.597550306211723,2023
2023-09-06,68400000,57050000,11350000,19.894829097283086,2023
2023-09-07,68650000,57050000,11600000,20.3330411919369,2023
2023-09-08,68750000,57150000,11600000,20.297462817147856,2023
2023-09-09,68800000,57100000,11700000,20.490367775831874,2023
2023-09-11,68900000,57250000,11650000,20.349344978165938,2023
2023-09-12,68750000,57150000,11600000,20.297462817147856,2023
2023-09-13,68650000,57200000,11450000,20.017482517482517,2023
2023-09-14,68500000,57250000,11250000,19.65065502183406,2023
2023-09-15,68700000,57450000,11250000,19.5822454308094,2023
2023-09-21,69050000,57900000,11150000,19.2573402417962,2023
2023-09-22,69050000,57900000,11150000,19.2573402417962,2023
2023-09-23,69150000,57900000,11250000,19.4300518134715,2023
2023-09-25,68950000,57800000,11150000,19.290657439446367,2023
2023-09-26,68800000,57750000,11050000,19.134199134199132,2023
2023-09-27,68800000,57550000,11250000,19.548218940052127,2023
2023-09-28,68850000,57350000,11500000,20.052310374891018,2023
2023-09-29,68900000,57150000,11750000,20.559930008748907,2023
2023-09-30,68950000,56950000,12000000,21.071115013169447,2023
2023-10-02,68900000,56800000,12100000,21.30281690140845,2023
2023-10-03,68900000,56600000,12300000,21.73144876325088,2023
2023-10-04,68850000,56500000,12350000,21.858407079646017,2023
2023-10-05,69000000,56600000,12400000,21.908127208480565,2023
2023-10-06,69150000,56600000,12550000,22.173144876325086,2023
2023-10-07,69300000,56800000,12500000,22.007042253521128,2023
2023-10-09,69600000,57150000,12450000,21.784776902887142,2023
2023-10-10,69750000,57300000,12450000,21.727748691099478,2023
2023-10-11,69750000,57350000,12400000,21.62162162162162,2023
2023-10-20,70950000,58900000,12050000,20.458404074702884,2023
2023-10-31,70550000,59650000,10900000,18.273260687342834,2023
2023-11-22,71800000,60550000,11250000,18.57968620974401,2023
2023-11-23,71600000,60950000,10650000,17.473338802296965,2023
2023-11-27,72500000,61600000,10900000,17.694805194805195,2023
2023-12-07,74100000,61600000,12500000,20.29220779220779,2023
2023-12-08,74100000,62050000,12050000,19.419822723609993,2023
2023-12-11,73750000,61500000,12250000,19.91869918699187,2023
2023-12-12,73600000,61100000,12500000,20.458265139116204,2023
2023-12-13,73800000,60950000,12850000,21.08285479901559,2023
2023-12-14,74300000,61600000,12700000,20.616883116883116,2023
2023-12-15,74500000,61950000,12550000,20.25827280064568,2023
2023-12-18,74400000,61950000,12450000,20.09685230024213,2023
2023-12-19,74900000,62050000,12850000,20.70910556003223,2023
2023-12-20,75600000,62500000,13100000,20.96,2023
2023-12-21,75800000,62500000,13300000,21.279999999999998,2023
2023-12-22,76800000,62850000,13950000,22.195704057279237,2023
2023-12-23,76900000,62950000,13950000,22.1604447974583,2023
2023-12-25,78400000,63100000,15300000,24.247226624405705,2023
2023-12-26,79200000,63650000,15550000,24.430479183032208,2023
2023-12-27,79500000,63800000,15700000,24.608150470219435,2023
2023-12-28,77500000,63900000,13600000,21.283255086071986,2023
2023-12-29,76000000,63250000,12750000,20.158102766798418,2023
2023-12-30,74000000,62950000,11050000,17.55361397934869,2023
2024-01-02,75000000,63150000,11850000,18.76484560570071,2024
2024-01-03,75500000,63150000,12350000,19.55661124307205,2024
2024-01-04,75000000,63000000,12000000,19.047619047619047,2024
2024-01-05,75000000,63100000,11900000,18.858954041204438,2024
2024-01-06,75000000,63000000,12000000,19.047619047619047,2024
